,var_freq,var_count,var_norm_count,var_cum_norm_count,var_cum_count,var_norm_freq,var_log_freq,var_log_cum_count,cum_norm_y_hat,cum_y_hat
93,117,2,0.0002384358607534573,3.5853600381497412,15131,0.6203208556149733,2.0681858617461617,4.179867631270406,3.52194999646008,14865.058285153573
94,122,1,0.0,3.5853600381497412,15132,0.6470588235294118,2.0863598306747484,4.179896332620706,3.5497728797622585,14982.74745772291
95,124,2,0.0002384358607534573,3.585598474010495,15134,0.6577540106951871,2.093421685162235,4.179953729631548,3.560742666187025,15029.75474198838
96,126,2,0.0002384358607534573,3.5858369098712486,15136,0.6684491978609626,2.100370545117563,4.180011119057718,3.5716340913786553,15076.433379242077
97,136,1,0.0,3.5858369098712486,15137,0.7219251336898396,2.1335389083702174,4.180039810927176,3.625227094737511,15302.202435329116
98,143,1,0.0,3.5858369098712486,15138,0.7593582887700535,2.155336037465062,4.180068500901219,3.66235108953515,15458.900469510416
99,151,1,0.0,3.5858369098712486,15139,0.8021390374331551,2.1789769472931693,4.180097188980094,3.705155248992469,15639.42111427441
100,155,1,0.0,3.5858369098712486,15140,0.8235294117647058,2.1903316981702914,4.1801258751640535,3.7270351076256247,15732.185241381865
101,165,1,0.0,3.5858369098712486,15141,0.8770053475935828,2.2174839442139063,4.1801545594533485,3.784944826520814,15976.05860242829
102,168,2,0.0002384358607534573,3.5860753457320023,15143,0.893048128342246,2.225309281725863,4.180211922348941,3.8038848268361107,16056.492963750645
103,187,1,0.0,3.5860753457320023,15144,0.9946524064171123,2.271841606536499,4.180240600955741,4.022241425456514,16973.280538364615
104,188,1,0.0,3.5860753457320023,15145,1.0,2.27415784926368,4.180269277668875,4.072226462820026,17183.917785067188
